Rk,Player,Age,Team,Pos,G,GS,Int,Int Yds,IntTD,Lng Int,PD,FF,Fmb,FR,Yds,FR TD,Sack,Comb Tackles,Solo Tackles,Tackle Ast,TFL,QBHits,Safety,Awards
883,Roman Wilson,24,PIT,WR,13,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,
884,Joshua Farmer,22,NWE,DT,13,3,0,0,0,0,1,0,0,1,0,0,0,15,7,8,1,0,0,
885,Matt Judon,33,MIA,OLB,13,3,0,0,0,0,1,0,0,0,0,0,0,19,9,10,1,3,0,
886,Ryan Miller,25,TAM,WR,13,3,0,0,0,0,0,0,0,1,0,0,0,8,7,1,0,0,0,
887,Emmanuel Ogbah,32,JAX,DL,13,3,0,0,0,0,1,0,0,1,0,0,0.5,15,6,9,2,4,0,
888,Jarran Reed,33,SEA,NT,13,3,0,0,0,0,0,0,0,0,0,0,2.5,31,11,20,3,8,0,
889,Darren Hall,25,ARI,CB,13,2,0,0,0,0,0,0,0,0,0,0,0,21,8,13,0,0,0,
890,Sterling Shepard,32,TAM,WR,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
891,Maason Smith,23,JAX,DT,13,2,0,0,0,0,1,0,0,0,0,0,0,15,4,11,0,0,0,
892,Keyon Martin,24,BAL,CB,13,1,0,0,0,0,1,0,0,0,0,0,1,23,21,2,1,1,0,
893,Brandon Pili,26,SEA,NT,13,1,0,0,0,0,0,1,0,0,0,0,0,12,1,11,0,0,0,
894,Demani Richardson,25,CAR,S,13,1,0,0,0,0,0,0,0,1,0,0,0,7,3,4,0,0,0,
895,Nazir Stackhouse,23,GNB,DT,13,1,0,0,0,0,0,0,0,0,0,0,0,12,2,10,0,0,0,
896,Ameer Abdullah,32,IND,RB,13,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,
897,Alex Bachman,29,LVR,WR,13,0,0,0,0,0,0,0,1,1,0,0,0,3,0,3,0,0,0,
898,Devin Culp,25,TAM,TE,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
899,Emari Demercado,26,ARI,RB,13,0,0,0,0,0,0,0,1,0,0,0,0,5,3,2,0,0,0,
900,Jonah Elliss,22,DEN,OLB,13,0,0,0,0,0,1,1,0,0,0,0,2.5,28,16,12,5,5,0,
901,D'Wayne Eskridge,28,MIA,WR,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,
902,Trevis Gipson,28,2TM,OLB,13,0,0,0,0,0,0,0,0,1,0,0,1,14,6,8,1,1,0,
902,Trevis Gipson,28,SFO,DL,4,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,
902,Trevis Gipson,28,CAR,OLB,9,0,0,0,0,0,0,0,0,0,0,0,1,12,5,7,1,1,0,
903,Jordan Hancock,22,BUF,DB,13,0,0,0,0,0,0,0,0,0,0,0,0,22,9,13,0,0,0,
904,Darnay Holmes,27,LVR,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,19,13,6,0,0,0,
905,Adin Huntington,23,CLE,DT,13,0,0,0,0,0,0,0,0,0,0,0,0.5,15,7,8,0,1,0,
906,Carl Jones,24,2TM,LB,13,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,0,0,
906,Carl Jones,24,CHI,LB,9,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,0,0,
906,Carl Jones,24,BAL,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
907,Nic Jones,24,NYG,CB,13,0,0,0,0,0,1,0,0,0,0,0,0,8,3,5,0,0,0,
908,Kevin Knowles,22,KAN,CB,13,0,0,0,0,0,2,0,0,1,0,0,0,15,10,5,0,0,0,
909,Gage Larvadain,23,CLE,WR,13,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,
910,Tyquan Lewis,30,IND,DE,13,0,0,0,0,0,1,0,0,0,0,0,3,11,5,6,4,4,0,
911,Kaevon Merriweather,26,2TM,S,13,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,1,0,1,
911,Kaevon Merriweather,26,TAM,S,12,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,1,0,1,
911,Kaevon Merriweather,26,HOU,S,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,
912,Keaton Mitchell,23,BAL,RB,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
913,CJ Okoye,24,BAL,DL,13,0,0,0,0,0,1,0,0,0,0,0,0,15,7,8,1,1,0,
914,LaBryan Ray,28,CAR,DE,13,0,0,0,0,0,0,0,0,0,0,0,0,13,7,6,0,0,0,
915,Carter Runyon,24,LVR,TE,13,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
916,Preston Smith,33,WAS,DE,13,0,0,0,0,0,1,0,0,0,0,0,0.5,24,8,16,2,6,0,
917,JT Tuimoloau,22,IND,DE,13,0,0,0,0,0,0,0,0,0,0,0,0,17,6,11,1,6,0,
918,Mitch Wishnowsky,33,BUF,P,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
919,Paulson Adebo,26,NYG,CB,12,12,1,0,0,0,8,0,0,0,0,0,0,73,56,17,1,0,0,
920,DaRon Bland,26,DAL,CB,12,12,1,68,1,68,6,0,0,0,0,0,0,73,45,28,3,0,0,
921,Brian Branch,24,DET,DB,12,12,0,0,0,0,9,1,0,1,0,0,2.5,75,48,27,5,5,0,
922,Maliek Collins,30,CLE,DT,12,12,0,0,0,0,0,0,0,1,0,0,6.5,25,15,10,7,13,0,
923,Malik Hooker,29,DAL,S,12,12,0,0,0,0,1,0,0,0,0,0,0,52,28,24,2,0,0,
924,Mike Hughes,28,ATL,CB,12,12,1,6,0,6,7,0,0,0,0,0,0,51,40,11,2,0,0,
925,Aaron Jones,31,MIN,RB,12,12,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
926,DaQuan Jones,34,BUF,DT,12,12,1,1,0,1,2,1,0,0,0,0,3,22,11,11,3,8,0,
927,Drake London,24,ATL,WR,12,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
928,Matt Milano,31,BUF,LB,12,12,0,0,0,0,0,1,0,0,0,0,3.5,67,36,31,7,6,0,
929,Elijah Molden,26,LAC,DB,12,12,1,0,0,0,1,0,0,0,0,0,0,52,28,24,0,0,0,
930,Eric Murray,31,JAX,S,12,12,1,12,0,12,6,1,0,0,0,0,1,54,32,22,2,2,0,
931,Rome Odunze,23,CHI,WR,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
932,Tim Settle,28,HOU,DT,12,12,0,0,0,0,3,0,0,0,0,0,1,15,6,9,3,1,0,
933,Nolan Smith,24,PHI,OLB,12,12,0,0,0,0,0,1,0,0,0,0,3,31,15,16,1,11,0,
934,Trey Smith,26,KAN,G,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PB
935,T'Vondre Sweat,24,TEN,NT,12,12,0,0,0,0,1,0,0,0,0,0,2,34,16,18,4,3,0,
936,Trevin Wallace,22,CAR,LB,12,12,0,0,0,0,4,0,0,0,0,0,2,61,36,25,5,4,0,
937,Milton Williams,26,NWE,DT,12,12,0,0,0,0,1,0,0,0,0,0,3.5,29,15,14,8,8,0,
938,Tristan Wirfs,26,TAM,T,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PB
939,Devon Witherspoon,25,SEA,CB,12,12,1,3,0,3,7,0,0,1,0,0,0.5,72,48,24,2,4,0,PBAP-2
940,Chase Young,26,NOR,DE,12,12,0,0,0,0,4,2,0,3,28,1,10,38,22,16,11,15,0,
941,Terrel Bernard,26,BUF,LB,12,11,1,24,0,24,3,0,0,2,0,0,0,65,44,21,7,2,0,
942,Khalil Mack,34,LAC,OLB,12,11,0,0,0,0,0,4,0,0,0,0,5.5,32,19,13,6,11,1,
943,Darius Muasau,24,NYG,LB,12,11,0,0,0,0,1,0,0,0,0,0,1,51,24,27,2,1,0,
944,Andrew Van Ginkel,30,MIN,OLB,12,11,1,40,0,40,10,0,0,2,0,0,7,54,28,26,11,13,0,
945,Jonathan Greenard,28,MIN,OLB,12,10,0,0,0,0,3,1,0,0,0,0,3,38,19,19,10,12,0,
946,Will Johnson,22,ARI,CB,12,10,0,0,0,0,10,1,0,0,0,0,0,37,27,10,2,0,0,
947,Malik Mustapha,23,SFO,S,12,10,1,0,0,0,3,0,0,0,0,0,0,76,44,32,3,1,0,
948,Tony Adams,26,NYJ,S,12,9,0,0,0,0,5,0,0,0,0,0,1,49,31,18,3,1,0,
949,Thomas Harper,25,DET,S,12,9,1,0,0,0,5,1,0,0,0,0,0,37,26,11,1,0,0,
950,Arden Key,29,TEN,OLB,12,9,0,0,0,0,0,0,0,0,0,0,4,22,9,13,6,11,0,
951,Derrick Harmon,22,PIT,DT,12,8,0,0,0,0,1,0,0,1,0,0,3,27,11,16,1,5,0,
952,Zonovan Knight,24,ARI,RB,12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
953,Francisco Mauigoa,22,NYJ,LB,12,8,0,0,0,0,0,0,0,0,0,0,0,45,16,29,0,0,0,
954,Jonathan Jones,32,WAS,CB,12,7,0,0,0,0,5,0,0,0,0,0,1,41,30,11,1,1,0,
955,Jourdan Lewis,30,JAX,CB,12,7,2,6,0,6,10,0,0,1,0,0,0,39,21,18,5,1,0,
956,Jahlani Tavai,29,NWE,LB,12,7,0,0,0,0,0,1,0,0,0,0,0,42,21,21,4,0,0,
957,R.J. Mickens,24,LAC,S,12,6,2,25,0,15,2,0,0,0,0,0,0,29,18,11,0,0,0,
958,Shaq Thompson,31,BUF,OLB,12,6,0,0,0,0,2,1,0,0,0,0,1,56,33,23,6,2,0,
959,Azareye'h Thomas,21,NYJ,CB,12,5,0,0,0,0,7,0,0,0,0,0,0,22,13,9,2,0,0,
960,Harrison Bryant,27,HOU,TE,12,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
961,Marcus Epps,29,PHI,S,12,4,0,0,0,0,0,0,0,0,0,0,0,21,18,3,1,0,0,
962,Dalton Kincaid,26,BUF,TE,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PB
963,Dadrion Taylor-Demerson,24,ARI,S,12,4,2,18,0,18,6,0,1,0,0,0,0,59,32,27,0,0,0,
964,Greg Dortch,27,ARI,WR,12,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,
965,Trent Sherfield,29,2TM,WR,12,3,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,
965,Trent Sherfield,29,DEN,WR,10,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
965,Trent Sherfield,29,ARI,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,
966,Devontez Walker,24,BAL,WR,12,3,0,0,0,0,0,1,0,0,0,0,1,3,1,2,0,1,0,
967,Darious Williams,32,LAR,CB,12,3,1,18,0,18,8,0,0,0,0,0,0,25,18,7,1,0,0,
968,Alex Austin,24,NWE,CB,12,2,0,0,0,0,1,0,0,0,0,0,0,13,10,3,1,0,0,
969,Dean Clark,24,NYJ,S,12,2,0,0,0,0,0,0,0,0,0,0,0,14,10,4,0,0,0,
970,Josiah Deguara,28,ARI,TE,12,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,
971,Ashton Dulin,28,IND,WR,12,2,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,0,0,
972,Malcolm Roach,27,DEN,DT,12,2,0,0,0,0,0,0,0,0,0,0,4,41,15,26,3,5,0,
973,T.J. Sanders,22,BUF,DT,12,2,0,0,0,0,1,0,0,0,0,0,1,16,7,9,1,1,0,
974,Daniel Thomas,27,DET,S,12,2,0,0,0,0,1,0,0,0,0,0,0,23,10,13,1,0,0,
975,Jay Tufele,26,NYJ,DT,12,2,0,0,0,0,0,0,0,0,0,0,0,12,5,7,0,0,0,
976,Matthew Butler,26,MIA,DT,12,1,0,0,0,0,0,0,0,0,0,0,0,12,7,5,0,2,0,
977,KhaDarel Hodge,30,ATL,WR,12,1,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,
978,Jason Marshall,23,MIA,CB,12,1,1,24,0,24,4,0,0,0,0,0,0,23,14,9,1,1,0,
979,Darnell Savage Jr.,28,3TM,S,12,1,0,0,0,0,3,1,0,0,0,0,0,18,10,8,0,0,0,
979,Darnell Savage Jr.,28,JAX,S,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,
979,Darnell Savage Jr.,28,WAS,S,8,0,0,0,0,0,1,1,0,0,0,0,0,15,9,6,0,0,0,
979,Darnell Savage Jr.,28,BUF,S,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,
980,Shy Tuttle,30,2TM,DT,12,1,0,0,0,0,0,0,0,0,0,0,0,15,7,8,1,0,0,
980,Shy Tuttle,30,TEN,DT,10,1,0,0,0,0,0,0,0,0,0,0,0,11,6,5,1,0,0,
980,Shy Tuttle,30,WAS,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,
981,Kindle Vildor,28,TAM,CB,12,1,1,13,0,13,3,0,0,0,0,0,0,16,11,5,0,0,0,
982,Ben Yurosek,23,MIN,TE,12,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,
983,Denico Autry,35,HOU,DE,12,0,0,0,0,0,1,1,0,0,0,0,3.5,8,5,3,3,4,0,
984,Tyler Batty,26,MIN,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,2,0,0,
985,Chaz Chambliss,23,MIN,OLB,12,0,0,0,0,0,0,0,0,0,0,0,1,8,6,2,1,1,0,
986,Nick Hampton,25,LAR,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,
987,Hassan Haskins,26,LAC,RB,12,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,0,0,0,
988,Shaka Heyward,25,CIN,LB,12,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,0,1,0,
989,Jamal Hill,24,HOU,LB,12,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1,0,0,0,
990,Keondre Jackson,23,BAL,S,12,0,0,0,0,0,0,1,0,1,0,0,0,13,10,3,0,0,0,
991,Buddy Johnson,26,IND,LB,12,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,1,0,0,
992,Eric Johnson,27,IND,DT,12,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,0,
993,Naquan Jones,27,2TM,DT,12,0,0,0,0,0,1,0,0,0,0,0,0,13,8,5,1,1,0,
993,Naquan Jones,27,LAC,DL,8,0,0,0,0,0,1,0,0,0,0,0,0,10,6,4,1,0,0,
993,Naquan Jones,27,HOU,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,
994,Braiden McGregor,24,NYJ,DE,12,0,0,0,0,0,1,0,0,0,0,0,1,15,7,8,1,2,0,
995,Arron Mosby,26,GNB,DL,12,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,
996,Esezi Otomewo,27,PIT,DE,12,0,0,0,0,0,0,0,0,0,0,0,1,9,5,4,1,1,0,
997,Jon Rhattigan,26,LVR,LB,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,
998,Dominique Robinson,27,CHI,DL,12,0,0,0,0,0,0,0,0,0,0,0,1.5,19,12,7,3,3,0,
999,Corey Thornton,25,CAR,CB,12,0,0,0,0,0,3,1,0,0,0,0,0,14,8,6,0,0,0,
1000,Joshua Uche,27,PHI,OLB,12,0,0,0,0,0,1,0,0,0,0,0,1,23,14,9,2,3,0,
1001,Savion Williams,24,GNB,WR,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,
1002,Josh Woods,29,ATL,LB,12,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,0,0,0,
1003,Jalen Carter,24,PHI,DT,11,11,0,0,0,0,7,0,0,0,0,0,3,33,21,12,5,12,0,PB
1004,Broderick Jones,24,PIT,OT,11,11,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,
1005,Alvin Kamara,30,NOR,RB,11,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1006,D.J. Reed,29,DET,CB,11,11,2,34,0,34,7,1,0,1,3,0,0,46,37,9,0,0,0,
1007,Jalyn Armour-Davis,26,TEN,CB,11,10,0,0,0,0,2,0,0,0,0,0,0,34,18,16,1,0,0,
1008,Andrew Mukuba,23,PHI,S,11,10,2,41,0,41,3,0,0,0,0,0,0.5,46,27,19,2,1,0,
1009,Xavier Woods,30,TEN,S,11,10,2,51,0,35,3,0,0,0,0,0,1,39,23,16,0,0,0,
1010,Malik Harrison,27,PIT,OLB,11,9,0,0,0,0,0,0,0,0,0,0,0,41,25,16,2,0,0,
1011,Tyler Shough,26,NOR,QB,11,9,0,0,0,0,0,0,3,0,-2,0,0,0,0,0,0,0,0,AP ORoY-2
1012,Mac Jones,27,SFO,QB,11,8,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,
1013,Marcus Mariota,32,WAS,QB,11,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,
1014,Sauce Gardner,25,2TM,CB,11,11,0,0,0,0,9,0,0,0,0,0,0,36,28,8,0,0,0,
1014,Sauce Gardner,25,NYJ,CB,7,7,0,0,0,0,6,0,0,0,0,0,0,20,15,5,0,0,0,
1014,Sauce Gardner,25,IND,CB,4,4,0,0,0,0,3,0,0,0,0,0,0,16,13,3,0,0,0,
1015,Nate Hobbs,26,GNB,CB,11,5,0,0,0,0,2,0,0,0,0,0,0,27,14,13,2,0,0,
1016,Eric Saubert,31,SEA,TE,11,5,0,0,0,0,0,0,0,1,0,0,0,9,5,4,0,0,0,
1017,Myles Bryant,27,HOU,CB,11,3,0,0,0,0,0,0,0,0,0,0,0,40,22,18,1,0,0,
1018,Jalen Coker,24,CAR,WR,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1019,Maxwell Hairston,22,BUF,CB,11,3,2,1,0,1,5,0,0,0,0,0,0,18,14,4,0,0,0,
1020,Kendell Brooks,25,TEN,DB,11,2,0,0,0,0,0,0,0,0,0,0,0,23,12,11,0,0,0,
1021,Christian Roland-Wallace,24,KAN,CB,11,2,1,23,0,23,3,0,0,0,0,0,0,34,19,15,0,0,0,
1022,Zaire Barnes,26,NYG,LB,11,1,0,0,0,0,0,0,0,0,0,0,1,29,17,12,2,1,0,
1023,Jakorian Bennett,25,PHI,CB,11,1,0,0,0,0,1,0,0,0,0,0,0,7,6,1,0,0,0,
1024,Warren Brinson,23,GNB,DL,11,1,0,0,0,0,0,0,0,0,0,0,0.5,13,6,7,0,3,0,
1025,Alijah Clark,22,DAL,DB,11,1,0,0,0,0,0,1,0,0,0,0,0,18,9,9,0,0,0,
1026,Ross Dwelley,30,DET,TE,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1027,C.J. Ham,32,MIN,FB,11,1,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,
1028,Jordan Phillips,33,BUF,DT,11,1,0,0,0,0,1,0,0,0,0,0,1,9,5,4,2,1,0,
1029,Jamal Agnew,30,ATL,WR,11,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,
1030,Jake Bobo,27,SEA,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,
1031,Derius Davis,25,LAC,WR,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
1032,Michael Davis,30,NOR,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,
1033,Khalil Dorsey,27,DET,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0,
1034,Tyler Goodson,25,IND,RB,11,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0,
1035,Art Green,25,NYG,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,0,0,
1036,Blake Grupe,27,NOR,K,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1037,Malik Heath,25,GNB,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
1038,DeMarcco Hellams,25,ATL,S,11,0,0,0,0,0,0,0,0,1,0,0,0,10,4,6,0,0,0,
1039,Jay Higgins,23,BAL,LB,11,0,0,0,0,0,0,1,0,0,0,0,0,10,3,7,0,0,0,
1040,George Holani,26,SEA,RB,11,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,
1041,Ja'Marcus Ingram,28,2TM,CB,11,0,0,0,0,0,2,0,0,0,0,0,0,12,7,5,0,0,0,
1041,Ja'Marcus Ingram,28,BUF,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,
1041,Ja'Marcus Ingram,28,HOU,CB,4,0,0,0,0,0,2,0,0,0,0,0,0,6,2,4,0,0,0,
1042,Austin Keys,23,MIN,LB,11,0,0,0,0,0,0,0,0,0,0,0,1,7,4,3,1,1,0,
1043,Fabian Moreau,31,MIN,CB,11,0,0,0,0,0,2,0,0,0,0,0,0,17,13,4,0,0,0,
1044,Caleb Murphy,26,2TM,LB,11,0,0,0,0,0,0,0,0,0,0,0,0.5,14,5,9,0,1,0,
1044,Caleb Murphy,26,LAC,OLB,6,0,0,0,0,0,0,0,0,0,0,0,0.5,12,5,7,0,1,0,
1044,Caleb Murphy,26,NWE,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,
1045,Ronnie Rivers,26,LAR,RB,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,
1046,Ty Robinson,24,PHI,DT,11,0,0,0,0,0,1,0,0,0,0,0,0,5,1,4,0,1,0,
1047,Chazz Surratt,28,SEA,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,0,
1048,Sione Vaki,24,DET,RB,11,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,0,0,
1049,Garret Wallow,26,2TM,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,
1049,Garret Wallow,26,DEN,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,
1049,Garret Wallow,26,SFO,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,
1050,DeForest Buckner,31,IND,DT,10,10,0,0,0,0,0,0,0,0,0,0,4,47,30,17,9,13,0,
1051,T.J. Edwards,29,CHI,LB,10,10,1,34,1,34,5,0,0,0,0,0,0.5,67,33,34,2,3,0,
1052,Quentin Lake,26,LAR,S,10,10,1,0,0,0,10,1,0,1,20,0,1,61,37,24,2,2,0,
1053,J.J. McCarthy,22,MIN,QB,10,10,0,0,0,0,0,0,6,4,-5,0,0,0,0,0,0,0,0,
1054,Alim McNeill,25,DET,DL,10,10,0,0,0,0,1,1,0,0,0,0,1,14,5,9,2,3,0,
1055,Denzel Perryman,33,LAC,LB,10,10,0,0,0,0,3,0,0,0,0,0,0,47,30,17,4,0,0,
1056,Kayvon Thibodeaux,25,NYG,OLB,10,10,0,0,0,0,2,0,0,0,0,0,2.5,25,13,12,5,9,0,
1057,Garrett Williams,24,ARI,CB,10,10,1,0,0,0,5,1,0,0,0,0,0,46,25,21,1,0,0,
1058,Devonte Wyatt,27,GNB,DL,10,10,0,0,0,0,2,0,0,0,0,0,4,27,15,12,6,7,0,
1059,Austin Booker,23,CHI,DL,10,9,0,0,0,0,3,1,0,0,0,0,4.5,35,19,16,5,12,0,
1060,Bucky Irving,23,TAM,RB,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1061,Jordan Poyer,34,BUF,S,10,9,1,10,0,10,3,0,0,0,0,0,0.5,70,31,39,1,1,0,
1062,Darius Slay,34,PIT,CB/LCB,10,9,0,0,0,0,3,0,0,1,-6,0,0,36,28,8,1,0,0,
1063,Trey Amos,23,WAS,CB,10,8,0,0,0,0,6,0,0,0,0,0,0,32,19,13,1,0,0,
1064,Kirk Cousins,37,ATL,QB,10,8,0,0,0,0,0,0,3,1,-1,0,0,0,0,0,0,0,0,
1065,Nakobe Dean,25,PHI,LB,10,8,0,0,0,0,1,2,0,0,0,0,4,55,30,25,7,6,0,
1066,Max Melton,23,ARI,CB,10,8,0,0,0,0,5,0,0,0,0,0,0,31,21,10,1,0,0,
1067,Tavius Robinson,26,BAL,OLB,10,7,0,0,0,0,1,1,0,0,0,0,4.5,28,15,13,3,10,0,
1068,Kevin Winston,22,TEN,S,10,6,0,0,0,0,2,0,0,0,0,0,1,34,21,13,4,4,0,
1069,Jalyn Holmes,29,WAS,DE,10,5,0,0,0,0,0,0,0,0,0,0,0,21,5,16,0,1,0,
1070,Ronnie Harrison,28,ATL,LB,10,4,0,0,0,0,2,0,0,0,0,0,2,29,20,9,2,3,0,
1071,Tyler Lacy,26,DET,DT,10,4,0,0,0,0,0,0,0,0,0,0,1,21,6,15,0,2,0,
1072,Greg Dulcich,25,MIA,TE,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1073,Demetrius Flannigan-Fowles,29,NYG,LB,10,3,0,0,0,0,1,0,0,0,0,0,1,33,21,12,3,1,0,
1074,Benjamin Morrison,21,TAM,CB,10,3,0,0,0,0,4,0,0,1,0,0,0,26,19,7,2,0,0,
1075,Jaylon Jones,23,IND,CB,10,2,0,0,0,0,4,0,0,0,0,0,0,18,13,5,1,0,0,
1076,Danny Striggow,23,JAX,DL,10,2,0,0,0,0,0,0,0,1,0,0,0.5,16,6,10,0,3,0,
1077,Chauncey Golston,27,NYG,DL,10,1,0,0,0,0,0,0,0,0,0,0,1,20,13,7,5,1,0,
1078,Chris Lammons,29,IND,CB,10,1,1,0,0,0,3,0,0,0,0,0,0,17,14,3,1,0,0,
1079,Cameron Mitchell,24,2TM,CB,10,1,0,0,0,0,4,1,0,0,0,0,0,19,14,5,2,0,0,
1079,Cameron Mitchell,24,CLE,CB,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,
1079,Cameron Mitchell,24,IND,CB,8,1,0,0,0,0,4,0,0,0,0,0,0,18,14,4,2,0,0,
1080,Jaylen Wright,22,MIA,RB,10,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
1081,Yasir Abdullah,25,JAX,LB,10,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,
1082,Tre Avery,28,CLE,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,0,0,0,
1083,Elijah Campbell,30,MIA,DB,10,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,
1084,Branson Combs,25,JAX,LB,10,0,0,0,0,0,0,1,0,0,0,0,0,9,3,6,0,0,0,
1085,Malik Davis,27,DAL,RB,10,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,
1086,Sheldon Day,31,WAS,DT,10,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,0,1,0,
1087,Joe Giles-Harris,28,CIN,LB,10,0,0,0,0,0,2,0,0,0,0,0,0,27,14,13,0,0,0,
1088,Kamal Hadden,24,GNB,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,
1089,Justice Hill,28,BAL,RB,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
1090,Travis Homer,27,CHI,RB,10,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,
